SMILES,ID,UMAP1,UMAP2
Brc1ccnnc1,pyridine2pyridazine_0000000572,-9.363411,-16.118305
Cc1csc(=O)n1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000573,12.847472,8.283341
Brc1ccnnc1,pyridine2pyridazine_0000000574,-9.448688,-16.094282
Cc1csc(=O)n1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000575,12.861875,8.306127
Cc1csc(=O)n1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000576,12.874944,8.3186
CC1COCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000577,-4.4409227,-6.056094
Brc1ccnnc1,pyridine2pyridazine_0000000578,-9.467698,-16.116533
CC1COCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000579,-4.4465632,-6.061768
CC1COCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000580,-4.444063,-6.0595117
CNC(=O)CN(C)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000581,8.043132,-0.3682853
Brc1ccnnc1,pyridine2pyridazine_0000000582,-9.525509,-16.149035
NC1CCN(Cc2cc(Br)cnn2)CC1,pyridine2pyridazine_0000000583,5.0320706,7.213441
NC1CCN(Cc2cnnc(Br)c2)CC1,pyridine2pyridazine_0000000584,5.063357,7.230245
CNC(=O)CN(C)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000585,8.043986,-0.35696378
CNC(=O)CN(C)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000586,8.029863,-0.33986083
CN(Cc1ccc(Br)nn1)C1CCSC1,pyridine2pyridazine_0000000587,17.756708,3.0773852
Brc1ccnnc1,pyridine2pyridazine_0000000588,-9.485526,-16.079618
CN(Cc1cc(Br)cnn1)C1CCSC1,pyridine2pyridazine_0000000589,17.781855,3.1033194
CN(Cc1cnnc(Br)c1)C1CCSC1,pyridine2pyridazine_0000000590,17.745672,3.065832
Brc1cc(CNCC2CCCS2)cnn1,pyridine2pyridazine_0000000591,17.548553,2.8648186
Brc1cnnc(CNCC2CCCS2)c1,pyridine2pyridazine_0000000592,17.543993,2.860288
CC(CCCO)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000593,-1.1532131,4.1413274
CC(CCCO)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000594,-1.1819475,4.110987
O=C1CN(Cc2ccc(Br)nn2)CCN1,pyridine2pyridazine_0000000595,6.0889535,-10.314853
Brc1ccnnc1,pyridine2pyridazine_0000000596,-9.463867,-16.3368
O=C1CN(Cc2cc(Br)cnn2)CCN1,pyridine2pyridazine_0000000597,6.092786,-10.311457
O=C1CN(Cc2cnnc(Br)c2)CCN1,pyridine2pyridazine_0000000598,6.1020937,-10.301943
CC1(CNCc2cc(Br)cnn2)COC1,pyridine2pyridazine_0000000599,2.9707105,11.420007
CC1(CNCc2cnnc(Br)c2)COC1,pyridine2pyridazine_0000000600,2.943619,11.44779
CC(C)[C@@H](CO)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000601,-0.6990141,5.2152305
CC(C)[C@@H](CO)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000602,-0.7166085,5.201115
CN(Cc1ccc(Br)nn1)C1CCOC1,pyridine2pyridazine_0000000603,15.084175,-2.7623649
Brc1ccnnc1,pyridine2pyridazine_0000000604,-9.526994,-16.1076
CN(Cc1cc(Br)cnn1)C1CCOC1,pyridine2pyridazine_0000000605,15.0969515,-2.7511115
CN(Cc1cnnc(Br)c1)C1CCOC1,pyridine2pyridazine_0000000606,15.088449,-2.758366
CC(O)(CO)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000607,-1.5059675,-5.401304
CC(O)(CO)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000608,-1.5059003,-5.401085
CC(O)(CO)CNCc1ccc(Br)nn1,pyridine2pyridazine_0000000609,-1.5056597,-5.4000344
Brc1ccnnc1,pyridine2pyridazine_0000000610,-9.553692,-16.18634
CC(CCO)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000611,-0.6501338,5.197704
CC(CCO)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000612,-0.6778836,5.2075233
OC1CC(CNCc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000613,2.4617527,4.048164
OC1CC(CNCc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000614,2.4808772,4.0497293
CC1CN(Cc2ccc(Br)nn2)CCO1,pyridine2pyridazine_0000000615,-4.434175,-6.0495925
Brc1ccnnc1,pyridine2pyridazine_0000000616,-9.565024,-16.190308
CC1CN(Cc2cc(Br)cnn2)CCO1,pyridine2pyridazine_0000000617,-4.4359016,-6.051047
CC1CN(Cc2cnnc(Br)c2)CCO1,pyridine2pyridazine_0000000618,-4.4406166,-6.056216
Brc1cc(CN2CCCNCC2)cnn1,pyridine2pyridazine_0000000619,5.8519335,6.928471
Brc1cnnc(CN2CCCNCC2)c1,pyridine2pyridazine_0000000620,5.84208,6.93636
CC1CNCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000621,7.419664,6.677785
Brc1ccnnc1,pyridine2pyridazine_0000000622,-9.601232,-16.130575
CC1CNCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000623,7.299022,6.450953
CC1CNCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000624,7.4564424,6.675056
CCC(C)(O)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000625,-0.89183193,4.485944
CCC(C)(O)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000626,-0.96251565,4.4053226
O[C@@H]1CN(Cc2ccc(Br)nn2)C[C@@H]1O,pyridine2pyridazine_0000000627,20.868498,1.3079315
Brc1ccnnc1,pyridine2pyridazine_0000000628,-9.438583,-16.152645
O[C@@H]1CN(Cc2cc(Br)cnn2)C[C@@H]1O,pyridine2pyridazine_0000000629,20.869364,1.3081343
O[C@@H]1CN(Cc2cnnc(Br)c2)C[C@@H]1O,pyridine2pyridazine_0000000630,20.868473,1.3078141
CN(Cc1ccc(Br)nn1)CC(C)(C)O,pyridine2pyridazine_0000000631,-1.5200385,-0.96287644
Brc1ccnnc1,pyridine2pyridazine_0000000632,-9.483064,-16.156584
CN(Cc1cc(Br)cnn1)CC(C)(C)O,pyridine2pyridazine_0000000633,-1.5081757,-0.971587
CN(Cc1cnnc(Br)c1)CC(C)(C)O,pyridine2pyridazine_0000000634,-1.5091528,-0.9693746
OC[C@@H]1CCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000635,4.049044,19.260658
Brc1ccnnc1,pyridine2pyridazine_0000000636,-9.5042305,-16.204508
OC[C@@H]1CCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000637,4.0426784,19.262495
OC[C@@H]1CCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000638,4.0368795,19.259104
OC[C@H]1CCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000639,4.0501204,19.264832
Brc1ccnnc1,pyridine2pyridazine_0000000640,-9.574115,-16.23507
OC[C@H]1CCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000641,4.027371,19.261713
OC[C@H]1CCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000642,4.0362945,19.262627
O=C(O)C1(NCc2ccc(Br)nn2)CC1,pyridine2pyridazine_0000000643,15.703264,11.843765
Brc1ccnnc1,pyridine2pyridazine_0000000644,-9.46419,-16.282505
O=C(O)C1(NCc2cc(Br)cnn2)CC1,pyridine2pyridazine_0000000645,15.703438,11.843861
O=C(O)C1(NCc2cnnc(Br)c2)CC1,pyridine2pyridazine_0000000646,15.703348,11.84393
NCCN(CCN)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000647,5.564681,-14.056983
Brc1ccnnc1,pyridine2pyridazine_0000000648,-9.459621,-16.11223
NCCN(CCN)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000649,5.5646214,-14.056927
NCCN(CCN)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000650,5.564584,-14.056982
COCCC(C)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000651,-2.84762,0.81124246
COCCC(C)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000652,-2.863639,0.8025904
CCC(C)(CO)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000653,-0.90315586,4.4817586
CCC(C)(CO)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000654,-0.9370417,4.4325347
CC1CSCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000655,17.77709,3.0982685
Brc1ccnnc1,pyridine2pyridazine_0000000656,-9.504314,-16.190783
CC1CSCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000657,17.817337,3.1391177
CC1CSCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000658,17.727148,3.047638
CC(C)(NCc1ccc(Br)nn1)C(=O)O,pyridine2pyridazine_0000000659,18.640114,-0.37643898
Brc1ccnnc1,pyridine2pyridazine_0000000660,-9.527221,-16.101522
CC(C)(NCc1cc(Br)cnn1)C(=O)O,pyridine2pyridazine_0000000661,18.658262,-0.3756461
CC(C)(NCc1cnnc(Br)c1)C(=O)O,pyridine2pyridazine_0000000662,18.655346,-0.3786239
O=C(O)C1CN(Cc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000663,18.071148,-0.67206407
O=C(O)C1CN(Cc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000664,18.083475,-0.65579975
CC(C)N(CCN)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000665,5.7184205,-5.0499144
Brc1ccnnc1,pyridine2pyridazine_0000000666,-9.385661,-16.199892
CC(C)N(CCN)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000667,5.721259,-5.049753
CC(C)N(CCN)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000668,5.720415,-5.049546
CCC(COC)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000669,-2.849999,0.8402674
CCC(COC)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000670,-2.8861701,0.8068317
OCC1CCN(Cc2ccc(Br)nn2)C1,pyridine2pyridazine_0000000671,4.0535564,18.77502
Brc1ccnnc1,pyridine2pyridazine_0000000672,-9.508231,-16.30906
OCC1CCN(Cc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000673,4.0494843,18.74064
OCC1CCN(Cc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000674,4.0492387,18.758677
CN(C)CCN(C)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000675,-7.442081,-5.036181
Brc1ccnnc1,pyridine2pyridazine_0000000676,-9.536145,-16.196362
CN(C)CCN(C)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000677,-7.442199,-5.036184
CN(C)CCN(C)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000678,-7.4420886,-5.0362186
CC(C(=O)O)N(C)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000679,18.207432,-0.54912436
CC(C(=O)O)N(C)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000680,18.244576,-0.52549183
NCC1CCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000681,5.0908494,7.131896
NCC1CCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000682,5.0689983,7.144303
Brc1cc(CNC2CCCOC2)cnn1,pyridine2pyridazine_0000000683,2.817421,11.571803
Brc1cnnc(CNC2CCCOC2)c1,pyridine2pyridazine_0000000684,2.7914917,11.597581
OC(CNCc1cc(Br)cnn1)C1CC1,pyridine2pyridazine_0000000685,2.4527946,4.0014973
OC(CNCc1cnnc(Br)c1)C1CC1,pyridine2pyridazine_0000000686,2.4848778,4.042035
Brc1ccnnc1,pyridine2pyridazine_0000000687,-9.530323,-16.240152
Brc1ccc(CN2CCCOCC2)nn1,pyridine2pyridazine_0000000688,14.779125,-3.0074646
Brc1cc(CN2CCCOCC2)cnn1,pyridine2pyridazine_0000000689,14.805073,-2.9859984
Brc1cnnc(CN2CCCOCC2)c1,pyridine2pyridazine_0000000690,14.79482,-2.997497
CCN(CC(=O)O)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000691,18.25009,-0.5150185
CCN(CC(=O)O)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000692,18.262205,-0.4938763
CN(CCC(=O)O)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000693,18.247292,-0.53592837
CN(CCC(=O)O)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000694,18.30523,-0.48257414
Nc1nnc(SCc2ccc(Br)nn2)[nH]1,pyridine2pyridazine_0000000695,10.039774,-9.036701
Brc1ccnnc1,pyridine2pyridazine_0000000696,-9.507864,-16.286255
Nc1nnc(SCc2cc(Br)cnn2)[nH]1,pyridine2pyridazine_0000000697,10.04887,-9.059441
Nc1nnc(SCc2cnnc(Br)c2)[nH]1,pyridine2pyridazine_0000000698,10.048355,-9.051634
Nc1nnc(SCc2ccc(Br)nn2)s1,pyridine2pyridazine_0000000699,8.357993,-6.56385
Brc1ccnnc1,pyridine2pyridazine_0000000700,-9.560065,-16.311567
Nc1nnc(SCc2cc(Br)cnn2)s1,pyridine2pyridazine_0000000701,8.33899,-6.55784
Nc1nnc(SCc2cnnc(Br)c2)s1,pyridine2pyridazine_0000000702,8.362925,-6.546146
OCC1CCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000703,4.0497007,19.28329
Brc1ccnnc1,pyridine2pyridazine_0000000704,-9.306072,-16.211744
OCC1CCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000705,3.9862063,19.21421
OCC1CCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000706,4.0380554,19.268938
CCCN(CCO)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000707,-0.026717002,-6.8442025
Brc1ccnnc1,pyridine2pyridazine_0000000708,-9.259743,-16.177176
CCCN(CCO)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000709,-0.05117304,-6.821657
CCCN(CCO)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000710,-0.026434723,-6.8447514
OCCN(Cc1ccc(Br)nn1)C1CC1,pyridine2pyridazine_0000000711,2.4844532,3.617366
Brc1ccnnc1,pyridine2pyridazine_0000000712,-9.293389,-16.344736
OCCN(Cc1cc(Br)cnn1)C1CC1,pyridine2pyridazine_0000000713,2.4778004,3.5997002
OCCN(Cc1cnnc(Br)c1)C1CC1,pyridine2pyridazine_0000000714,2.5136197,3.6479318
CC(C)N(CCO)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000715,-0.078729756,-6.793368
Brc1ccnnc1,pyridine2pyridazine_0000000716,-9.288591,-16.536154
CC(C)N(CCO)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000717,-0.0827645,-6.790084
CC(C)N(CCO)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000718,-0.08423835,-6.786697
OC1CCN(Cc2ccc(Br)nn2)CC1,pyridine2pyridazine_0000000719,4.0729637,19.26827
Brc1ccnnc1,pyridine2pyridazine_0000000720,-9.312212,-16.181414
OC1CCCN(Cc2ccc(Br)nn2)C1,pyridine2pyridazine_0000000721,12.378651,-17.834251
Brc1ccnnc1,pyridine2pyridazine_0000000722,-9.315776,-16.198086
OC1CCCN(Cc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000723,12.378182,-17.833588
OC1CCCN(Cc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000724,12.378606,-17.83431
OCCN(CCO)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000725,9.963628,2.2498806
Brc1ccnnc1,pyridine2pyridazine_0000000726,-9.355479,-16.187653
OCCN(CCO)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000727,9.962133,2.2697754
OCCN(CCO)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000728,9.96383,2.2632186
COC(=O)CN(C)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000729,13.850291,-0.26361862
COC(=O)CN(C)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000730,13.83822,-0.27588782
COC(=O)CN(C)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000731,13.903321,-0.21080853
Brc1ccnnc1,pyridine2pyridazine_0000000732,-9.374762,-16.201893
CC1C(=O)NCCN1c1cnncc1Br,pyridine2pyridazine_0000000733,6.104759,-10.295767
CC1C(=O)NCCN1c1ccnnc1Br,pyridine2pyridazine_0000000734,6.1033373,-10.29835
CC1CC(CN)CN1c1cnncc1Br,pyridine2pyridazine_0000000735,4.8741517,7.8131905
CC1CC(CN)CN1c1ccnnc1Br,pyridine2pyridazine_0000000736,4.9059644,7.7798443
Brc1nnccc1NCC1CNCCO1,pyridine2pyridazine_0000000737,-3.9816635,-5.596577
Brc1cnncc1NCC1CNCCO1,pyridine2pyridazine_0000000738,-3.9715602,-5.5867143
CC1CC(N)CCN1c1cnncc1Br,pyridine2pyridazine_0000000739,4.836186,7.818663
CC1CC(N)CCN1c1ccnnc1Br,pyridine2pyridazine_0000000740,4.8572636,7.826479
CCC(N)(CC)CNc1cnncc1Br,pyridine2pyridazine_0000000741,-6.7497344,1.878255
CCC(N)(CC)CNc1ccnnc1Br,pyridine2pyridazine_0000000742,-6.7313304,1.8609829
CN(C)C1CCN(c2cnncc2Br)C1,pyridine2pyridazine_0000000743,6.4159174,7.077197
CN(C)C1CCN(c2ccnnc2Br)C1,pyridine2pyridazine_0000000744,6.3927665,7.102321
CN(CC1CCCO1)c1cnncc1Br,pyridine2pyridazine_0000000745,5.2173142,9.671363
CN(CC1CCCO1)c1ccnnc1Br,pyridine2pyridazine_0000000746,5.270612,9.728972
CCCCC(CN)Nc1cnncc1Br,pyridine2pyridazine_0000000747,-6.608661,1.747786
CCCCC(CN)Nc1ccnnc1Br,pyridine2pyridazine_0000000748,-6.5989532,1.738513
CNC(=O)CN(C)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000749,8.051332,-0.36657608
CNC(=O)CN(C)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000750,8.033724,-0.3427752
CN(Cc1ccc(Br)nn1)C1CCSC1,pyridine2pyridazine_0000000751,17.752584,3.0734158
Brc1ccnnc1,pyridine2pyridazine_0000000752,-9.348412,-16.244617
CN(Cc1cc(Br)cnn1)C1CCSC1,pyridine2pyridazine_0000000753,17.719358,3.0445364
CN(Cc1cnnc(Br)c1)C1CCSC1,pyridine2pyridazine_0000000754,17.733866,3.0546927
Brc1cc(CNCC2CCCS2)cnn1,pyridine2pyridazine_0000000755,17.542582,2.8592963
Brc1cnnc(CNCC2CCCS2)c1,pyridine2pyridazine_0000000756,17.519016,2.8355432
CC(CCCO)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000757,-1.1343472,4.159874
CC(CCCO)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000758,-1.1719586,4.125394
O=C1CN(Cc2ccc(Br)nn2)CCN1,pyridine2pyridazine_0000000759,6.0722227,-10.330716
Brc1ccnnc1,pyridine2pyridazine_0000000760,-9.396257,-16.168377
O=C1CN(Cc2cc(Br)cnn2)CCN1,pyridine2pyridazine_0000000761,6.0927653,-10.311543
O=C1CN(Cc2cnnc(Br)c2)CCN1,pyridine2pyridazine_0000000762,6.1082172,-10.295422
CC1(CNCc2cc(Br)cnn2)COC1,pyridine2pyridazine_0000000763,2.93642,11.454217
CC1(CNCc2cnnc(Br)c2)COC1,pyridine2pyridazine_0000000764,2.9306822,11.460525
CC(C)[C@@H](CO)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000765,-0.70049477,5.213609
CC(C)[C@@H](CO)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000766,-0.7355737,5.195938
CN(Cc1ccc(Br)nn1)C1CCOC1,pyridine2pyridazine_0000000767,15.08616,-2.7615118
Brc1ccnnc1,pyridine2pyridazine_0000000768,-9.348984,-16.227476
CN(Cc1cc(Br)cnn1)C1CCOC1,pyridine2pyridazine_0000000769,15.096423,-2.7499106
CN(Cc1cnnc(Br)c1)C1CCOC1,pyridine2pyridazine_0000000770,15.0989895,-2.749284
CC(O)(CO)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000771,-1.5065558,-5.400719
CC(O)(CO)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000772,-1.5329059,-5.377349
CC(O)(CO)CNCc1ccc(Br)nn1,pyridine2pyridazine_0000000773,-1.5080189,-5.399799
Brc1ccnnc1,pyridine2pyridazine_0000000774,-9.460379,-16.31455
CC(CCO)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000775,-0.66730016,5.220565
CC(CCO)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000776,-0.6615143,5.223663
OC1CC(CNCc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000777,2.4800463,4.028004
OC1CC(CNCc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000778,2.4855251,4.0550838
CC1CN(Cc2ccc(Br)nn2)CCO1,pyridine2pyridazine_0000000779,-4.4267483,-6.0421195
Brc1ccnnc1,pyridine2pyridazine_0000000780,-9.270972,-16.169546
CC1CN(Cc2cc(Br)cnn2)CCO1,pyridine2pyridazine_0000000781,-4.3994756,-6.0143895
CC1CN(Cc2cnnc(Br)c2)CCO1,pyridine2pyridazine_0000000782,-4.447675,-6.063321
Brc1cc(CN2CCCNCC2)cnn1,pyridine2pyridazine_0000000783,5.8546376,6.927499
Brc1cnnc(CN2CCCNCC2)c1,pyridine2pyridazine_0000000784,5.862381,6.92374
CC1CNCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000785,7.4210606,6.677096
Brc1ccnnc1,pyridine2pyridazine_0000000786,-9.313357,-16.174189
CC1CNCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000787,7.277828,6.420328
CC1CNCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000788,7.4665356,6.670684
CCC(C)(O)CNCc1cc(Br)cnn1,pyridine2pyridazine_0000000789,-0.9188457,4.4615045
CCC(C)(O)CNCc1cnnc(Br)c1,pyridine2pyridazine_0000000790,-0.9833875,4.380942
O[C@@H]1CN(Cc2ccc(Br)nn2)C[C@@H]1O,pyridine2pyridazine_0000000791,20.840195,1.2884588
Brc1ccnnc1,pyridine2pyridazine_0000000792,-9.721642,-16.128738
O[C@@H]1CN(Cc2cc(Br)cnn2)C[C@@H]1O,pyridine2pyridazine_0000000793,20.869087,1.3079776
O[C@@H]1CN(Cc2cnnc(Br)c2)C[C@@H]1O,pyridine2pyridazine_0000000794,20.86767,1.3073214
CN(Cc1ccc(Br)nn1)CC(C)(C)O,pyridine2pyridazine_0000000795,-1.505528,-0.9768398
Brc1ccnnc1,pyridine2pyridazine_0000000796,-9.683435,-16.149977
CN(Cc1cc(Br)cnn1)CC(C)(C)O,pyridine2pyridazine_0000000797,-1.5069665,-0.9725807
CN(Cc1cnnc(Br)c1)CC(C)(C)O,pyridine2pyridazine_0000000798,-1.5148638,-0.9567353
OC[C@@H]1CCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000799,4.0626063,19.276329
Brc1ccnnc1,pyridine2pyridazine_0000000800,-9.870979,-16.270046
OC[C@@H]1CCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000801,4.030021,19.254253
OC[C@@H]1CCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000802,4.028214,19.275425
OC[C@H]1CCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000803,4.034515,19.249601
Brc1ccnnc1,pyridine2pyridazine_0000000804,-9.581287,-16.627234
OC[C@H]1CCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000805,3.9942212,19.224726
OC[C@H]1CCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000806,4.0222306,19.27295
O=C(O)C1(NCc2ccc(Br)nn2)CC1,pyridine2pyridazine_0000000807,15.703509,11.843874
Brc1ccnnc1,pyridine2pyridazine_0000000808,-9.858326,-16.305378
O=C(O)C1(NCc2cc(Br)cnn2)CC1,pyridine2pyridazine_0000000809,15.703541,11.84391
O=C(O)C1(NCc2cnnc(Br)c2)CC1,pyridine2pyridazine_0000000810,15.703442,11.843898
NCCN(CCN)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000811,5.5646324,-14.05706
Brc1ccnnc1,pyridine2pyridazine_0000000812,-9.612345,-16.199854
NCCN(CCN)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000813,5.5646214,-14.057068
NCCN(CCN)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000814,5.56463,-14.05706
COCCC(C)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000815,-2.8008115,0.762833
COCCC(C)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000816,-2.900924,0.8024339
CCC(C)(CO)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000817,-0.9035096,4.474412
CCC(C)(CO)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000818,-0.94075775,4.4259157
CC1CSCCN1Cc1ccc(Br)nn1,pyridine2pyridazine_0000000819,17.741066,3.061437
Brc1ccnnc1,pyridine2pyridazine_0000000820,-9.685741,-16.339466
CC1CSCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000821,17.783764,3.1054769
CC1CSCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000822,17.755842,3.0764885
CC(C)(NCc1ccc(Br)nn1)C(=O)O,pyridine2pyridazine_0000000823,18.654526,-0.3518021
Brc1ccnnc1,pyridine2pyridazine_0000000824,-9.64082,-15.959703
CC(C)(NCc1cc(Br)cnn1)C(=O)O,pyridine2pyridazine_0000000825,18.678461,-0.36092734
CC(C)(NCc1cnnc(Br)c1)C(=O)O,pyridine2pyridazine_0000000826,18.684353,-0.34942526
O=C(O)C1CN(Cc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000827,18.089268,-0.6517562
O=C(O)C1CN(Cc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000828,18.075462,-0.66627795
CC(C)N(CCN)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000829,5.7182813,-5.050345
Brc1ccnnc1,pyridine2pyridazine_0000000830,-9.743945,-16.21693
CC(C)N(CCN)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000831,5.7206345,-5.050056
CC(C)N(CCN)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000832,5.731163,-5.0599403
CCC(COC)NCc1cc(Br)cnn1,pyridine2pyridazine_0000000833,-2.844647,0.81243485
CCC(COC)NCc1cnnc(Br)c1,pyridine2pyridazine_0000000834,-2.812651,0.877935
OCC1CCN(Cc2ccc(Br)nn2)C1,pyridine2pyridazine_0000000835,4.0394893,18.740805
Brc1ccnnc1,pyridine2pyridazine_0000000836,-9.771133,-16.437975
OCC1CCN(Cc2cc(Br)cnn2)C1,pyridine2pyridazine_0000000837,4.043779,18.697058
OCC1CCN(Cc2cnnc(Br)c2)C1,pyridine2pyridazine_0000000838,4.0452437,18.725138
CN(C)CCN(C)Cc1ccc(Br)nn1,pyridine2pyridazine_0000000839,-7.4421163,-5.0362215
Brc1ccnnc1,pyridine2pyridazine_0000000840,-9.697837,-16.240683
CN(C)CCN(C)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000841,-7.4421945,-5.036219
CN(C)CCN(C)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000842,-7.442134,-5.0362263
CC(C(=O)O)N(C)Cc1cc(Br)cnn1,pyridine2pyridazine_0000000843,18.197437,-0.55622995
CC(C(=O)O)N(C)Cc1cnnc(Br)c1,pyridine2pyridazine_0000000844,18.24277,-0.52482617
NCC1CCCN1Cc1cc(Br)cnn1,pyridine2pyridazine_0000000845,5.0931153,7.127948
NCC1CCCN1Cc1cnnc(Br)c1,pyridine2pyridazine_0000000846,5.04085,7.162024
